Content,EventTemplate,Variables
nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 1146111 to -1755309160709170318,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,"['0x8000000000000000', '0x4']"
CCFile::captureLogRun Skipping current file Dir file 64:d9:89:6b:b5:33 Current File  1514038440000,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-03_16,25,27.859687]-CCIOReporter-038.xml,', '[2017-07-03_16,25,27.859687]-CCIOReporter-038.xml']"
4755566011267050000 <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,<*> <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,['[16:25:45.631]']
409.0 KB deny network-outbound /private/var/run/mDNSResponder,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(33562)']
ARPT: 3235988328669699941 AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],['682969.397322:']
nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 10.251.199.150 to 2953550760670423417,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,"['0x8000000000000000', '0x4']"
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
ARPT: 682977.654133: wlc_dump_aggfifo:,ARPT: 682977.654133: wlc_dump_aggfifo:,[]
doSaveChannels@286: Will write to: user/root/rand/_temporary/_task_200811101024_0001_m_000206_0 - 155245886,doSaveChannels@286: Will write to: <*> - <*>,"['/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-03_16,27,09.307937]', 'AuthFail:sts:5_rsn:0.xml']"
Captive: CNPluginHandler en0: 8155177385081669900,Captive: CNPluginHandler en0: <*>,['Authenticated']
Location icon should now be in state 0965390,Location icon should now be in state <*>,"[""'Inactive'""]"
AppleCamIn::systemWakeCall - messageType = -1704027189958470814,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
tcp_connection_destination_perform_socket_connect 21152 connectx to 1514038999000:8080@0 failed: [51] Network is unreachable,tcp_connection_destination_perform_socket_connect 21152 connectx to <*>:8080@0 failed: [51] Network is unreachable,['203.205.147.206']
tcp_connection_handle_connect_conditions_bad 7603278760520020831 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['21158']
Received Capture Event,Received Capture Event,[]
CCFile::captureLogRun Skipping current file Dir file 2472031 Current File 2690120,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-03_16,28,40.259618]-AirPortBrcm4360_Logs-055.txt,', '[2017-07-03_16,28,40.259618]-AirPortBrcm4360_Logs-055.txt']"
CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
CCFile::captureLog,CCFile::captureLog,[]
ARPT: -6555060221128795168792879516879060529 framerdy 0x0 bmccmd 2879516879 framecnt 1024,ARPT: <*> framerdy 0x0 bmccmd <*> framecnt 1024,"['683047.197539:', '3']"
Thermal pressure state: Package_for_KB2900986~31bf3856ad364e35~amd64~~6.1.1.1 Memory pressure state: Package_for_KB2900986~31bf3856ad364e35~amd64~~6.1.1.1,Thermal pressure state: <*> Memory pressure state: 0,['0']
button report: 0x8002bdf,button report: 0x8002bdf,[]
CCFile::captureLogRun Skipping current file Dir file 1902869 Current File -5215520749152394224,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-03_16,29,09.137954]-CCIOReporter-062.xml,', '[2017-07-03_16,29,09.137954]-CCIOReporter-062.xml']"
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,[]
Captive: CNPluginHandler en0: 2205780,Captive: CNPluginHandler en0: <*>,['Evaluating']
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! 2777061 Package_for_KB3101722~31bf3856ad364e35~amd64~~6.1.1.0,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['NeteaseMusic.17988', 'tc9008 103.251.128.144:80']"
IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from 147337410 to 10.251.110.68,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,"['AUTO', 'SUSPENDED']"
CCFile::captureLog,CCFile::captureLog,[]
-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,[]
ARPT: 28136544 AirPort_Brcm43xx::syncPowerState: WWEN[enabled],ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],['683172.046921:']
ARPT: 8249475180346179102 ARPT: Wake Reason: Wake on Scan offload,ARPT: <*> ARPT: Wake Reason: Wake on Scan offload,['683173.929950:']
"ARPT: 2555740 wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*> wl0: MDNS: 0 SRV Recs, 0 TXT Recs",['683239.026135:']
hibernate image path: /var/vm/sleepimage,hibernate image path: /var/vm/sleepimage,[]
hibernate_flush_memory: buffer_cache_gc freed up 407.4 KB wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,['13202']
"hibernate_machine_init pagesDone 455920 sum2 81cafc41, time: 185 ms, disk(0x20000) 847 Mb/s, comp bytes: 47288320 time: 32 ms 1369 Mb/s, crypt bytes: 158441472 time: 38 ms 3973 Mb/s","hibernate_machine_init pagesDone 455920 sum2 81cafc41, time: 185 ms, disk(0x20000) 847 Mb/s, comp bytes: 47288320 time: 32 ms 1369 Mb/s, crypt bytes: 158441472 time: 38 ms 3973 Mb/s",[]
Thermal pressure state: 4992622607400168655 Memory pressure state: 0,Thermal pressure state: <*> Memory pressure state: 0,['1']
ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,[]
AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 3301471014,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>,['4']
hibernate_machine_init reading,hibernate_machine_init reading,[]
assertion failed: 15G1510: -409558225151784282 + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,assertion failed: 15G1510: <*> + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,['com.apple.telemetry']
hibernate_flush_memory: buffer_cache_gc freed up -7460532841070848624 wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,['3349']
Thermal pressure state: 0x7c9d19110dfc Memory pressure state: 0x7c9d19110dfc,Thermal pressure state: <*> Memory pressure state: 0,['0']
assertion failed: 15G1510: /var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-07_12 + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,assertion failed: 15G1510: <*> + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,['com.apple.telemetry']
AirPort: Link Up on -8562334328670278932,AirPort: Link Up on <*>,['awdl0']
Thermal pressure state: rdd_11_0 Memory pressure state: rdd_11_0,Thermal pressure state: <*> Memory pressure state: 0,['0']
jemmytest,jemmytest,[]
hibernate_setup(0) took 29410120 ms,hibernate_setup(0) took <*> ms,['4429']
**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- 0x1bd2b700 ****,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- <*> ****,['0x6800']
**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 0x5fd0 -- 0x9a00 -- 0x6800 ****,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 0x5fd0 -- 0x9a00 -- 0x6800 ****,[]
hciControllerOnline; HID devices? 0,hciControllerOnline; HID devices? 0,[]
INIT -- Host controller is published,INIT -- Host controller is published,[]
"polled file major 1, minor 0, blocksize 4096, pollers 5","polled file major 1, minor 0, blocksize 4096, pollers 5",[]
Unrecognized attribute value: t:AbchPersonItemType,Unrecognized attribute value: t:AbchPersonItemType,[]
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=4284688617983009262 Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['com.apple.security.sos.error']
BuildActDeviceEntry exit,BuildActDeviceEntry exit,[]
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! -8214089520956286311 5813361416484537967,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['QQ.10018', 'tc21242 119.81.102.227:80']"
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
mDNS_DeregisterInterface: Frequent transitions for interface 33041763,mDNS_DeregisterInterface: Frequent transitions for interface <*> <*>,['en0 (10.105.162.32)']
"ARPT: 683604.474196: IOPMPowerSource Information: onSleep,  SleepType: Standby,  'ExternalConnected': No, 'TimeRemaining': 578,","ARPT: 683604.474196: IOPMPowerSource Information: onSleep, SleepType: Standby, 'ExternalConnected': No, 'TimeRemaining': 578,",[]
ARPT: 201706092018_0024_m_000041_1126 AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],['683617.825411:']
ARPT: 112.90.78.169 wl0: setup_keepalive: Remote IP: 0x11f82720,ARPT: <*> wl0: setup_keepalive: Remote IP: <*>,"['683623.036953:', '17.249.12.155']"
Wake reason: ARPT (Network),Wake reason: ARPT (Network),[]
AppleActuatorHIDEventDriver: message service is terminated,AppleActuatorHIDEventDriver: message service is terminated,[]
ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,[]
8189008752707332487 <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,<*> <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,['[18:56:23.837]']
en0: BSSID changed to -7017553867379051457,en0: BSSID changed to <*>,['64:d9:89:6b:b5:33']
button report: 0x80039B7,button report: 0x80039B7,[]
CCFile::captureLog Received Capture notice id: mnt/hadoop/dfs/data/current/subdir32 reason = -1387034299358896632,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499133420.914478,', 'DeauthInd:sts:0_rsn:7']"
IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,[]
CCFile::captureLogRun Skipping current file Dir file 110453324 Current File Package_for_KB3161561~31bf3856ad364e35~amd64~~6.1.1.1,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-03_18,57,12.221233]-AirPortBrcm4360_Logs-005.txt,', '[2017-07-03_18,57,12.221233]-AirPortBrcm4360_Logs-005.txt']"
payload Data 07 00,payload Data 07 00,[]
[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key,[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key,[]
AppleCamIn::systemWakeCall - messageType = 32888202,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
en0: 802.11d country code set to 2641821,en0: 802.11d country code set to <*>,"[""'US'.""]"
CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 2896700 to 1514040720000##7189##549659##8661##16256##29425847,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,"['0x8000000000000000', '0x4']"
"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",[]
WARNING: hibernate_page_list_setall skipped 3318864983801406136 xpmapped pages,WARNING: hibernate_page_list_setall skipped <*> xpmapped pages,['11799']
"hibernate_teardown: wired_pages 544767, free_pages 3578340, active_pages 40000, inactive_pages 0, speculative_pages 0, cleaned_pages 0, compressor_pages 112","hibernate_teardown: wired_pages 544767, free_pages 3578340, active_pages 40000, inactive_pages 0, speculative_pages 0, cleaned_pages 0, compressor_pages 112",[]
[BluetoothHIDDeviceController] EventServiceConnectedCallback,[BluetoothHIDDeviceController] EventServiceConnectedCallback,[]
**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- 0x008bdeb0 ****,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- <*> ****,['0xc800']
ARPT: 29-24517699291231963592-245176992912319635999904 framerdy 0x0 bmccmd -2451769929123196359 framecnt 1024,ARPT: <*> framerdy 0x0 bmccmd <*> framecnt 1024,"['683779.928118:', '3']"
ARPT: 0x0148b640 AQM agg results 0x8001 len hi/lo: 0x0 broadcast_34_piece0 BAbitmap(0-3) 0 0 0 0,ARPT: <*> AQM agg results 0x8001 len hi/lo: 0x0 <*> BAbitmap(0-3) 0 0 0 0,"['683780.224800:', '0x26']"
CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
broadcast_18 FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/20458177/Sources/CoreMedia/AppleThunderboltNHIType2/Prototypes/LegibleOutput/FigAgglomerator.c line 92,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,"['[19:04:53.965]', 'com.apple.xbs', 'CoreMedia-1731.15.207']"
tcp_connection_handle_connect_conditions_bad 1514038440000##7017##548365##8661##13216##27179417 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['21353']
Received Capture Event,Received Capture Event,[]
"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",[]
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,[]
Received Capture Event,Received Capture Event,[]
button report: 0x8002be0,button report: 0x8002be0,[]
hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862,hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862,[]
BuildActDeviceEntry enter,BuildActDeviceEntry enter,[]
Captive: CNPluginHandler en0: -3888538223380979891,Captive: CNPluginHandler en0: <*>,['Authenticated']
IOThunderboltSwitch2469411(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 2605171 unplug = 0,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '12']"
en0: channel changed to -8277873627721528374,en0: channel changed to <*>,"['132,+1']"
(ImportBailout.Error:1331) Asked to exit for Diskarb,(ImportBailout.Error:1331) Asked to exit for Diskarb,[]
0246db5c <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[20:20:37.119]']
jemmytest,jemmytest,[]
FA||Url||taskID[2019353376] dealloc,FA||Url||taskID[2019353376] dealloc,[]
1514038620000##7113##548750##8661##16256##27326969 FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/2029319/Sources/CoreMedia/1514038560000##7083##548568##8661##16256##27311472/Prototypes/LegibleOutput/FigAgglomerator.c line 92,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,"['[21:03:03.265]', 'com.apple.xbs', 'CoreMedia-1731.15.207']"
-2012430628930443984 <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[21:07:43.005]']
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,[]
send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
4275933214 FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/1514039112000/Sources/CoreMedia/1777689952069868672/Prototypes/LegibleOutput/FigAgglomerator.c line 92,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,"['[21:27:07.761]', 'com.apple.xbs', 'CoreMedia-1731.15.207']"
sigio_handler: sigio_handler_active != 27204469,sigio_handler: sigio_handler_active != <*>,['1']
tcp_connection_handle_connect_conditions_bad Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['21502']
tcp_connection_handle_connect_conditions_bad 2607:f140:6000:8:4de9:a101:c96c:f28b failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['21503']
CCFile::captureLog,CCFile::captureLog,[]
en0: channel changed to 0009611,en0: channel changed to <*>,['1']
Sandbox: QQ(10018) deny(1) mach-lookup /var/lib/nova/instances/d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c_del,Sandbox: QQ(10018) deny(1) mach-lookup <*>,['com.apple.networking.captivenetworksupport']
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! -8023826090828946372 2475102,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['QQ.10018', 'tc21519 184.105.67.74:443']"
Sandbox: 169016674 deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(33959)']
Location icon should now be in state 10.10.34.11:9000/pjhe/logs/2kSOSP.log:0+7292,Location icon should now be in state <*>,"[""'Inactive'""]"
1004288 <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[21:41:47.568]']
send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
jemmytest,jemmytest,[]
"NETWORK: requery, 0, 0, 0, 0, 2576840 items, fQueryRetries, -8050165297538775793 fLastRetryTimestamp, -8162657657061473938","NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>","['320,', '1,', '520841203.7']"
Location icon should now be in state -7724713468912166542,Location icon should now be in state <*>,"[""'Active'""]"
FA||Url||taskID[2019353410] dealloc,FA||Url||taskID[2019353410] dealloc,[]
dnssd_clientstub ConnectToServer: connect()-> No of tries: 2.840.113635.100.6.1.13,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['1']
2762442 <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,['[23:24:32.378]']
Location icon should now be in state com.apple.Addres,Location icon should now be in state <*>,"[""'Inactive'""]"
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,[]
ARPT: 404.8 KB AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['697702.656868:']
tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,[]
[1514042022000:28:42.167] (Fig) signalled err=-12871,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.SoftwareUpdate.Activity', '6349']"
uploadStaticsToDB failed message=true,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.SoftwareUpdate.Activity', '6306']"
ARPT: /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm AirPort_Brcm43xx::syncPowerState: WWEN[enabled],ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],['697853.842104:']
"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data","<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.SoftwareUpdate.Activity', '5533']"
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
uploadStaticsToDB() onResult  type = 4 obj=true,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.EscrowSecurityAlert.daily', '44944']"
[user/root/rand4/_temporary/_task_200811101024_0009_m_000176_0/120312:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '9749']"
Checking iCDP status for DSID 874161398 (checkWithServer=0),Checking iCDP status for DSID 874161398 (checkWithServer=0),[]
insertHiHealthData() checkAppType  009829b8 appID = 1,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '1883']"
Thermal pressure state: 3222456494 Memory pressure state: 3222456494,Thermal pressure state: <*> Memory pressure state: 0,['0']
ARPT: 10.251.214.175 AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['698052.637142:']
ARPT: Package_for_KB3127220~31bf3856ad364e35~amd64~~6.1.1.0 AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],['698055.177765:']
CGXDisplayDidWakeNotification [771797848593539]: posting kCGSDisplayDidWake,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '207556']"
ARPT: -8915123233040672605 wl0: setup_keepalive: Remote IP: 3905759687686730625,ARPT: <*> wl0: setup_keepalive: Remote IP: <*>,"['698150.103985:', '17.249.12.144']"
ARPT: 49059813 AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['698152.085457:']
ARPT: 2735779 wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,ARPT: <*> wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,['698152.618948:']
network changed: 218.75.106.250(en0:10.105.160.237) v6(en0!:2607:f140:6000:8:f1dc:a608:863:19ad) DNS Proxy SMB,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '206850']"
"mapred.tip.id is deprecated. Instead, use mapreduce.task.id","<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.icloud.fmfd.heartbeat', '206840']"
AppleThunderboltNHIType2::prePCIWake - power up complete - took -7948158002985968470 us,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,['1']
Temperature (41C) exceeds warning threshold,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.EscrowSecurityAlert.daily', '39837']"
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,[]
Thermal pressure state: 9121519145462575118 Memory pressure state: 9121519145462575118,Thermal pressure state: <*> Memory pressure state: 0,['0']
Previous sleep cause: 5,Previous sleep cause: 5,[]
AppleThunderboltGenericHAL::earlyWake - complete - took 1514038540000 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['1']
############################## _getSysMsgList,############################## _getSysMsgList,[]
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Instance spawned successfully.,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.CacheDelete.daily', '38276']"
ARPT: 2517381 wl0: MDNS: IPV6 Addr: -8145226289286457574,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['698348.781411:', '2607:f140:400:a01b:1c57:7ef3:8f8e:5a10']"
Previous sleep cause: 5,Previous sleep cause: 5,[]
store operation.............................1,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '3199']"
ARPT: 0x01f60001 wl0: setup_keepalive: Remote IP: 149225542,ARPT: <*> wl0: setup_keepalive: Remote IP: <*>,"['698398.428268:', '17.249.12.88']"
KeychainGetICDPStatus: keychain: -25300,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '1728']"
**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0x2800 ****,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.Safari.SafeBrowsing.Update', '1728']"
dnssd_clientstub ConnectToServer: connect()-> No of tries: 0245cdec,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['2']
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,[]
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] VM Paused (Lifecycle Event),"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","['com.apple.suggestions.harvest', '1732']"
ARPT: 218.76.139.20 ARPT: Wake Reason: Wake on TCP Timeout,ARPT: <*> ARPT: Wake Reason: Wake on TCP Timeout,['698501.213099:']
