Content,EventTemplate,Variables
AppleActuatorHIDEventDriver: message service is terminated,not responding,[]
Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),not responding,[]
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,running,[]
IOThunderboltSwitch<6374836031306809839>(6374836031306809839x6374836031306809839)::listenerCallback - Thunderbolt HPD packet for route = 6374836031306809839x6374836031306809839 port = 12 unplug = 6374836031306809839,running,[]
1514038538000-07-08 06:26:32.365 GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,running,[]
NIFF: node node--6543889749770222531 has detected an available network connection on network 10.96.0.0 via interface scip0,not responding,[]
<IMMacNotificationCenterManager: 317.5 KB>: notification observer: com.apple.FaceTime   notification: __CFNotification 0x7fdcc9d19110 {name = _NSDoNotDisturbEnabledNotification},running,[]
jk2_init() Can't find child 5622 in scoreboard,running,[]
.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '4023' is not a valid type name.,configured out,[]
Successfully synced instances from host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us'.,configured out,[]
AppleActuatorDeviceUserClient::start Entered,running,[]
-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,running,[]
CCFile::captureLogRun() Exiting CCFile::captureLogRun,not responding,[]
50799912 ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=7,running,[]
<IMMacNotificationCenterManager: 0x7fdcc9d16380>: Updating enabled: NO   (Topics: ( )),running,[]
"Disabling manifest caching, because the image is not writeable.",not responding,[]
"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",configured out,[]
2708206493147801743 Performing 1 operations; 1 are not lock/unlock and follow:,configured out,[]
ciod: LOGIN chdir(/p/gb1/stella/RAPTOR/2183) failed: Input/output error,configured out,[]
configured out,configured out,[]
CCProfileMonitor::freeResources done,configured out,[]
"003b005b ddr error(s) detected and corrected on rank 0, symbol 28 over 2946 seconds",not responding,[]
not responding,not responding,[]
initUserPrivacy the userPrivacy is true,running,[]
machine check enable..............0,running,[]
network changed: 1514042280000##7214##549659##8661##16256##31005759(en0-:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS- Proxy-,configured out,[]
ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor,configured out,[]
"rts: kernel terminated for reason rdd_42_1: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",configured out,[]
program interrupt: privileged instruction...0,configured out,[]
"Unexpected payload found for message 8871064397020855320, dataLen 0",running,[]
"CE sym 3084588477220583373, at 3084588477220583373x1b858ca3084588477220583373, mask 3084588477220583373x43084588477220583373",running,[]
ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor,configured out,[]
"CE sym 29437037, at 29437037x1b8582829437037, mask 29437037x429437037",running,[]
"CE sym 10.251.26.131, at 0x049af800, mask 0x02",not responding,[]
data store interrupt caused by dcbf.........0,not responding,[]
tryToReloadTodayBasicSteps8861349372992394289|3786|0|0,not responding,[]
"initDataPrivacy the dataPrivacy switch is open, start push health data!",running,[]
Ending the TrustedInstaller main loop.,running,[]
suppressing further interrupts of same type,configured out,[]
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Instance destroyed successfully.,not responding,[]
ntuser.dat L3 EDRAM error(s) (dcr 0x0157) detected and corrected over ntuser.dat8ntuser.dat seconds,running,[]
[7336636250384047238:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 197336636250384047238,not responding,[]
"mapred.task.partition is deprecated. Instead, use mapreduce.task.partition",running,[]
program interrupt: illegal instruction......1,configured out,[]
fraction rounded.........................0,running,[]
"PrepareForService shutting down Node card(mLctn(2185760336), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",running,[]
"ARPT: -75893538967225087.484045: wl0: wl_update_tcpkeep_seq: Original Seq: 1092633597, Ack: 2572586285, Win size: 4096",not responding,[]
SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL],not responding,[]
"ARPT: 361544528.560270: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 5600,",configured out,[]
"timeStamp back,extendReportTimeStamp=1514042265000",configured out,[]
ARPT: -1101091099241306483.966851: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],running,[]
NIFF: node node-1869228153483717375 detected a failed network connection on network 5.5.224.0 via interface alt0,running,[]
Internal name did not resolve to internal address!,running,[]
__-4619809198345103330-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,configured out,[]
**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- mnt/hadoop/dfs/data/current/subdir23 -- 0x9a00 -- 0xc800 ****,running,[]
**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 901.0 B -- 0x9a00 -- 0x6800 ****,running,[]
Ido chip status changed: 10.250.15.101 ip=10.0.0.151 v=9 t=4 status=M Fri Jul 01 08:16:53 PDT 2005,configured out,[]
Can not get assembly information for node card,configured out,[]
**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x8800 ****,configured out,[]
"Error receiving packet on tree network, expecting type Package_for_KB3045685~31bf3856ad364e35~amd64~~6.1.1.0 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",running,[]
"hibernate_newruntime_map time: user/root/rand7/_temporary/_task_200811101024_0014_m_001348_0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled user/root/rand7/_temporary/_task_200811101024_0014_m_001348_0",running,[]
1514045160000##0##549659##8661##16256##33868758-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,running,[]
"hibernate_machine_init pagesDone 9173199815015538212 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s",blocked,[]
Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2:03:36.715 : BTLE scanning started,blocked,[]
en0: 2640278.11d country code set to 'US'.,not responding,[]
checkInsertStatus stepStatSum or calorieStatSum is enough,running,[]
[com.apple.calendar.store.log.caldav.queue] [Account 1508705816376906895 timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: 0x7fa11f9f2290; Sequence: 0>],running,[]
ARPT: calvisitor-10-105-163-9.calvisitor.1918.berkeley.edu.092581: ARPT: Wake Reason: Wake on Scan offload,configured out,[]
"securityd_xpc_dictionary_handler cloudd[6223504502438507199] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",running,[]
"pages 00106298, wire 548641, act 438090, inact 2, cleaned 0 spec 12, zf 30, throt 0, compr 254881, xpmapped 40000",running,[]
"[instance: 208.51.151.210] memory limit: 96258.00 MB, free: 95746.00 MB",running,[]
tcp_connection_destination_perform_socket_connect 2642100 connectx to 123.125.50.30:993@0 failed: [50] Network is down,running,[]
InsertCallBack() onSuccess  type = 0 data=true,running,[]
vm_compressor_fastwake_warmup completed - took 12461 msecs,configured out,[]
Location icon should now be in state 'Active',configured out,[]
-227411387418683230-07-08 06:26:32.364 GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0,not-responding,[]
10.251.27.63::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,running,[]
-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,running,[]
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Terminating instance,active,[]
ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to -967145856473901804:47696: Link has been severed,running,[]
"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",running,[]
Peripheral manager is not powered on,running,[]
"Path not allowed in target domain: type = pid, path = 5572208681898881669 error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",running,[]
"problem state (32254765=sup,1=usr).......32254765",running,[]
ARPT: 5178539130945718870.609414: AirPort_Brcm43xx::powerChange: System Sleep,running,[]
458720 double-hummer alignment exceptions,not responding,[]
1146800 double-hummer alignment exceptions,configured out,[]
1146800 double-hummer alignment exceptions,configured out,[]
1146800 double-hummer alignment exceptions,not responding,[]
1146800 double-hummer alignment exceptions,running,[]
1146800 double-hummer alignment exceptions,running,[]
1146800 double-hummer alignment exceptions,configured out,[]
1146800 double-hummer alignment exceptions,configured out,[]
Ido chip status changed: 1514038677000 ip=10.7.0.130 v=13 t=1 status=M Sat Sep 17 07:49:04 PDT 2005,running,[]
data store interrupt caused by icbi.........0,running,[]
boot (command 2092) Error: HALT asserted\  cannot continue,running,[]
"VDCAssistant:  Found a camera (5781791720343455145) , but was not able to start it up (0x0 -- (os/kern) successful)",configured out,[]
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",inconsistent nodesets node-1 0x000001fc <ok> node-2 0x000001fc <ok> node-7 0x000001fc <ok> node-4 0x000001fc <ok> node-6 0x000001fc <ok> node-5 0x000001fc <ok> node-3 0x000001fc <ok> node-14 0x0003fdfc <ok> node-13 0x0003fdfc <ok> node-12 0x0003fdfc <ok> node-10 0x0003fdfc <ok> node-16 0x0003fdfc <ok> node-15 0x0003fdfc <ok>,"['<ok>', '<ok>', '<ok>', '<ok>', '<ok>', '<ok>', '<ok>', '<ok>', '<ok>', '<ok>', '<ok>', '<ok>', '<ok>']"
Error in CoreDragRemoveReceiveHandler: -1856,configured out,[]
Starting TrustedInstaller initialization.,blocked,[]
"new date =g/g0/spelce1/HPCC_IBM/Urgent/COP/64K/RandomAccess.64R.rts, type=40006,7140.0,old=6900.0",configured out,[]
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] VM Resumed (Lifecycle Event),running,[]
"initUserPrivacy the userPrivacy switch is open, start push user data!",running,[]
10.251.31.5@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End,running,[]
"screen status unknown,think screen on",configured out,[]
ARPT: 10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000164.580149: wl0: MDNS: IPV4 Addr: 10.142.108.38,not responding,[]
"NonStart: Success, startup processing not required as expected.",configured out,[]
program interrupt: imprecise exception......0,not responding,[]
"saveStatData() type =10.0.2.192,time = 1513958400000,statClient = 2,who is 1",running,[]
Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE],active,[]
WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,not responding,[]
"ciod: Error reading message prefix on CioStream socket to 2774730:41060, Connection timed out",configured out,[]
debug interrupt enable............0,configured out,[]
1345503778930512538 tree receiver 1345503778930512538 in re-synch state event(s) (dcr 0x0134550377893051253885) detected over 244 seconds,running,[]
[5963655886023015963:41:18.041] <<<< IQ-CA >>>> piqca_setUsePreQueue: (0x7fce16267800) rejecting report of layer being serviced - IQ has not yet begun to update,running,[]
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] VM Started (Lifecycle Event),configured out,[]
ARPT: -4312777901444596370.615152: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],not responding,[]
Package_for_KB3184471~31bf3856ad364e35~amd64~~6.1.1.1:03:06.178 : Started generating hashes,running,[]
Started reading broadcast variable 40,configured out,[]
network changed: -7553009628768897700(en0!:10.105.162.105) DNS+ Proxy+ SMB,blocked,[]
[0x02d10001:22:42.202] itemasync_SetProperty signalled err=-0x02d10001785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2306,running,[]
"saveHealthDetailData() saveOneDetailData fail hiHealthData = 406835586147450451,type = 40005",configured out,[]
kern_open_file_for_direct_io took 6 ms,not responding,[]
-1754204887541031211_unlink_ifa: IPv6 address 0x77c911454f1528eb has no prefix,configured out,[]
send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,configured out,[]
vm_compressor_fastwake_warmup (rdd_2_4 - 591525) - starting,configured out,[]
"Opened file Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1, size 1073741824, extents 3, maxio 2000000 ssd 1",configured out,[]
"CCFile::captureLog Received Capture notice id: 1499295963.492254, reason = RoamFail:sts:1_rsn:1",running,[]
debug wait enable.................0,configured out,[]
Fan speeds ( 339.2 KB 339.2 KB 3375 **** 3497 3479 ),configured out,[]
Session: -2032740670708110312_142416105 initialized by client SPP.,running,[]
ciod: Missing or invalid fields on line 0099be48 of node map file /home/auselton/bgl/64mps.sequential.mapfile,running,[]
5953577136151423920 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,running,[]
Alarm uploadStaticsToDB totalSteps=3961831045048378097:153367Floor:240Distance:5112,running,[]
program interrupt: fp cr field .............0,running,[]
ClusterFileSystem: ServerFileSystem domain 0072b9f8 is no longer served by node node-219,configured out,[]
Sandbox: 2544081(9854) deny(1) file-read-data /private/etc/hosts,configured out,[]
ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,running,[]
risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,blocked,[]
"doSaveChannels@Package_for_KB2852386~31bf3856ad364e35~amd64~~6.1.1.3: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,40,35.959475] - AuthFail:sts:5_rsn:0.xml",configured out,[]
6095704128062577668-07-06 09:24:14.733 GoogleSoftwareUpdateAgent[36726/0x7000002a0000] [lvl=2] -[KSMultiUpdateAction performAction] KSPromptAction had no updates to apply.,running,[]
"mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id",running,[]
**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****,running,[]
632431728 double-hummer alignment exceptions,running,[]
634368144 double-hummer alignment exceptions,blocked,[]
632254896 double-hummer alignment exceptions,configured out,[]
633283776 double-hummer alignment exceptions,running,[]
Startup processing thread terminated normally,not responding,[]
ciod: cpu Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1 at treeaddr 438 sent unrecognized message Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1xffffffff,running,[]
floating pt ex mode user/root/rand/_temporary/_task_200811101024_0001_m_000346_0 enable......0,running,[]
"getAppContext() isAppValid health or wear, packageName = com.huawei.health",running,[]
"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)",running,[]
"-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! yarn,curi.10018 tc25805 123.151.137.106:80",configured out,[]
objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,not responding,[]
Node card is not fully functional,running,[]
ciod: duplicate canonical-rank -7319442762668598889 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,running,[]
ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,running,[]
2646010(10018) deny mach-lookup com.apple.networking.captivenetworksupport,not responding,[]
Running instance usage audit for host 559.0 B from 2017-05-16 05:00:00 to 2017-05-16 06:00:00. 87 instances.,running,[]
Unrecognized XSSimpleTypeDefinition: OneOff,running,[]
rts: kernel terminated for reason 1004,not responding,[]
2600241(38210) deny network-outbound /private/var/run/mDNSResponder,starting,[]
"CCDataTap::profileRemoved, Owner: 166171721314010075, Name: AssociationEventHistory",configured out,[]
2920430:50010:Got exception while serving blk_-3140031507252212554 to /10.250.7.244:,configured out,[]
"hibernate_teardown: wired_pages 1514039400000##7189##549659##8661##16256##28164276, free_pages 3578340, active_pages 40000, inactive_pages 0, speculative_pages 0, cleaned_pages 0, compressor_pages 112",configured out,[]
ciod: pollControlDescriptors: Detected the debugger died.,configured out,[]
running,running,[]
"1514040780000##7189##549659##8661##16256##29539649 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/faf974ea-cba5-4e1b-93f4-3a3bc606006f HTTP/1.1"" status: 204 len: 203 time: 0.2727120",configured out,[]
not responding,not responding,[]
[instance: 154615850] Took 0.58 seconds to deallocate network for instance.,not responding,[]
"ARPT: rdd_11_2.402908: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 5802,",configured out,[]
AirPort: Link Down on awdl0. Reason 1 (Unspecified).,running,[]
[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key,running,[]
"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is 159598625 oldDay is 20171223",configured out,[]
did discard act 2758210 inact 17640 purgeable 20264 spec 28635 cleaned 0,not responding,[]
ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied,running,[]
Remoting started; listening on addresses :[akka.tcp://sparkExecutorActorSystem@mesos-slave-07:55904],configured out,[]
############################## _getSysMsgList,running,[]
hibernate_teardown_pmap_structs done: last_valid_compact_indx 315096,configured out,[]
<<<< MediaValidator >>>> mv_Package_for_KB3033929~31bf3856ad364e35~amd64~~6.1.1.1: Unrecognized codec 1.(null). Failed codec specific check.,blocked,[]
Saw change in network reachability (isReachable=0),running,[]
Error returned from iconservicesagent: (null),running,[]
ciod: Error creating node map from file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map: No child processes,running,[]
Got an XPC error: Connection invalid,running,[]
"upLoadOneMinuteDataToEngine time=-5919767990596301121,0,46,0,20002",blocked,[]
"ciod: In packet from node 30709030.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",running,[]
2658655094 L2658655094 EDRAM error(s) (dcr 0x0157) detected and corrected,running,[]
mDNS_RegisterInterface: Frequent transitions for interface en0 (FE80:0000:0000:0000:C6B3:01FF:FECD:467F),running,[]
Failed to stop a scan - central is not powered on: 4,configured out,[]
3336883039@2016/9/28:16:00:46.213 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fef9d98728 @0x7fef9d98856 @0xffeee474 @0xffeed7de @0xffeedb2f),closing,[]
"[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] disk limit not specified, defaulting to unlimited",running,[]
tryToRecordAsBasicStepData bWrite true,running,[]
"image 4072108 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",running,[]
running,running,[]
enabling pid=0fee9c4c for plug-in com.apple.ncplugin.weather(1.0) 131FE7ED-87F7-471D-8797-C11107688DF7 /System/Library/CoreServices/Weather.app/Contents/PlugIns/com.apple.ncplugin.weather.appex,running,[]
ASSERTION FAILED: dvcAddrRef != ((void *)0010671c) -[DriverServices getDeviceAddress:] line: 2789,running,[]
WARNING: hibernate_page_list_setall skipped 19622 xpmapped pages,running,[]
InsertEvent success begin:rdd_42_29 end:25233979,running,[]
"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces.",running,[]
"ARPT: 403.5 KB.102665: wl0: MDNS: 0 SRV Recs, 0 TXT Recs",running,[]
critical input interrupt (unit=-2425070029518924403 bit=0x06): warning for torus y+ wire,configured out,[]
full wake request (reason 169836721) 30914 ms,not responding,[]
-6464892000340112134:46:19.229 : Finished generating hashes,not responding,[]
MemoryStore started with capacity 17.7 GB,blocked,[]
data address space................0,running,[]
generating core.25382,not responding,[]
generating core.8646,running,[]
generating core.7167,active,[]
generating core.14589,not responding,[]
generating core.2300,configured out,[]
generating core.14652,not responding,[]
generating core.14807,running,[]
generating core.31758,running,[]
generating core.7205,blocked,[]
generating core.10247,running,[]
generating core.30230,not responding,[]
generating core.2299,not responding,[]
generating core.28666,running,[]
generating core.2481,running,[]
generating core.52376,blocked,[]
generating core.10930,not responding,[]
generating core.51134,configured out,[]
generating core.5235,configured out,[]
generating core.50841,running,[]
generating core.48433,running,[]
generating core.34955,running,[]
generating core.46408,configured out,[]
generating core.35872,configured out,[]
generating core.133,configured out,[]
generating core.4622,running,[]
generating core.58351,running,[]
generating core.9158,running,[]
generating core.22376,inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,"['<ok>', '<ok>', '<ok>', '<ok>', '<ok>']"
generating core.12329,configured out,[]
generating core.4035,running,[]
generating core.15459,blocked,[]
generating core.55384,running,[]
generating core.5342,not responding,[]
generating core.46559,configured out,[]
generating core.25604,running,[]
generating core.61172,running,[]
generating core.25271,running,[]
generating core.34015,running,[]
generating core.63070,normal,[]
generating core.31192,normal,[]
generating core.40344,warning,[]
generating core.62462,normal,[]
generating core.40528,normal,[]
generating core.42234,warning,[]
generating core.23259,ambient<*>,['=30']
generating core.24314,normal,[]
generating core.4180,ambient<*>,['=30']
generating core.24538,normal,[]
generating core.26078,normal,[]
generating core.30706,critical,[]
generating core.8147,normal,[]
generating core.57391,normal,[]
generating core.11784,critical,[]
generating core.61963,normal,[]
generating core.33163,ambient<*>,['=31']
generating core.30275,normal,[]
generating core.15753,normal,[]
generating core.7362,ambient<*>,['=30']
generating core.8575,ambient<*>,['=29']
generating core.9784,normal,[]
generating core.11921,ambient<*>,['=26']
generating core.11879,ambient<*>,['=30']
generating core.13067,warning,[]
generating core.13131,critical,[]
generating core.14071,normal,[]
generating core.8544,ambient<*>,['=32']
generating core.8531,ambient<*>,['=29']
generating core.13946,normal,[]
generating core.16095,ambient<*>,['=33']
generating core.7183,ambient<*>,['=28']
generating core.1988,ambient<*>,['=31']
generating core.2347,ambient<*>,['=33']
generating core.2790,normal,[]
generating core.2573,warning,[]
generating core.3985,warning,[]
generating core.13592,warning,[]
generating core.10019,ambient<*>,['=31']
generating core.10842,warning,[]
generating core.8138,normal,[]
1365301360 double-hummer alignment exceptions,ambient<*>,['=30']
1315337824 double-hummer alignment exceptions,ambient<*>,['=30']
1401390016 double-hummer alignment exceptions,normal,[]
generating core.32657,ambient<*>,['=31']
generating core.26835,warning,[]
generating core.28242,warning,[]
generating core.20970,normal,[]
generating core.18514,warning,[]
generating core.19321,normal,[]
generating core.13753,ambient<*>,['=31']
generating core.23542,warning,[]
generating core.28918,ambient<*>,['=26']
generating core.21145,ambient<*>,['=31']
generating core.8832,normal,[]
generating core.20015,warning,[]
generating core.11564,normal,[]
generating core.1557,ambient<*>,['=29']
generating core.5167,warning,[]
generating core.3111,warning,[]
generating core.7193,warning,[]
generating core.5861,ambient<*>,['=27']
generating core.15425,ambient<*>,['=30']
generating core.560,ambient<*>,['=26']
generating core.5760,warning,[]
generating core.13752,warning,[]
generating core.10860,normal,[]
generating core.12536,warning,[]
generating core.19744,normal,[]
generating core.8803,normal,[]
generating core.28238,normal,[]
generating core.12643,normal,[]
generating core.12927,warning,[]
generating core.6917,warning,[]
generating core.21353,normal,[]
generating core.17276,warning,[]
generating core.26955,normal,[]
generating core.11135,normal,[]
generating core.6711,normal,[]
generating core.22283,ambient<*>,['=34']
generating core.21175,warning,[]
generating core.28329,warning,[]
generating core.20367,normal,[]
generating core.23838,warning,[]
generating core.16300,normal,[]
generating core.7623,warning,[]
generating core.1957,ambient<*>,['=31']
generating core.3292,normal,[]
generating core.3249,warning,[]
generating core.2606,warning,[]
generating core.2233,warning,[]
generating core.3959,ambient<*>,['=32']
generating core.2880,normal,[]
generating core.3792,ambient<*>,['=33']
generating core.2971,warning,[]
generating core.3269,warning,[]
generating core.24376,warning,[]
generating core.31435,warning,[]
generating core.3851,ambient<*>,['=35']
generating core.20257,ambient<*>,['=31']
generating core.32257,ambient<*>,['=31']
generating core.7068,ambient<*>,['=31']
generating core.4329,ambient<*>,['=30']
generating core.16600,ambient<*>,['=31']
generating core.6519,ambient<*>,['=29']
generating core.15313,warning,[]
generating core.16623,normal,[]
generating core.10429,ambient<*>,['=26']
generating core.32116,normal,[]
generating core.15924,warning,[]
"CE sym 201706092018_0024_m_000161_1156, at 0x0d09f1c0, mask 0x80",normal,[]
"ciod: Error loading /home/greeno/raptor.new.dev.3d.BGL.CXX_XL.MPI.ex: invalid or missing program image, No such file or directory",ambient<*>,['=33']
rts panic! - stopping execution,normal,[]
rts panic! - stopping execution,ambient<*>,['=31']
generating core.9079,warning,[]
generating core.6425,critical,[]
generating core.3400,ambient<*>,['=34']
generating core.6711,ambient<*>,['=35']
generating core.2263,ambient<*>,['=30']
generating core.9386,warning,[]
generating core.4061,ambient<*>,['=35']
generating core.14070,ambient<*>,['=33']
generating core.14021,ambient<*>,['=33']
generating core.1715,normal,[]
generating core.4489,ambient<*>,['=30']
generating core.2092,ambient<*>,['=28']
generating core.5967,ambient<*>,['=27']
total of 1 ddr error(s) detected and corrected,warning,[]
118661512 double-hummer alignment exceptions,warning,[]
112099344 double-hummer alignment exceptions,normal,[]
113170696 double-hummer alignment exceptions,normal,[]
117400328 double-hummer alignment exceptions,warning,[]
112762744 double-hummer alignment exceptions,ambient<*>,['=32']
116130784 double-hummer alignment exceptions,ambient<*>,['=31']
114147592 double-hummer alignment exceptions,ambient<*>,['=35']
113622512 double-hummer alignment exceptions,ambient<*>,['=32']
114059360 double-hummer alignment exceptions,ambient<*>,['=28']
114091808 double-hummer alignment exceptions,warning,[]
115325776 double-hummer alignment exceptions,ambient<*>,['=30']
113982272 double-hummer alignment exceptions,normal,[]
113355952 double-hummer alignment exceptions,warning,[]
115193048 double-hummer alignment exceptions,normal,[]
111990296 double-hummer alignment exceptions,normal,[]
112625368 double-hummer alignment exceptions,normal,[]
116249832 double-hummer alignment exceptions,normal,[]
112481672 double-hummer alignment exceptions,ambient<*>,['=31']
116332728 double-hummer alignment exceptions,normal,[]
generating core.691,ambient<*>,['=31']
generating core.52403,warning,[]
generating core.12883,normal,[]
generating core.4159,warning,[]
generating core.5054,warning,[]
generating core.17150,warning,[]
generating core.47314,warning,[]
generating core.5520,ambient<*>,['=29']
generating core.17817,warning,[]
generating core.34898,normal,[]
generating core.47007,warning,[]
generating core.18363,warning,[]
generating core.22494,normal,[]
"CE sym 3217556214, at 0x0456cd40, mask 0x04",normal,[]
generating core.26059,warning,[]
generating core.17999,normal,[]
generating core.30671,warning,[]
generating core.2600,normal,[]
generating core.15192,normal,[]
generating core.26224,normal,[]
generating core.25712,warning,[]
