LineId,Content,EventId,EventTemplate,ParameterList
616,generating core.3436,070de4aa,generating <*>,['core.3436']
617,generating core.4592,070de4aa,generating <*>,['core.4592']
618,generating core.149,070de4aa,generating <*>,['core.149']
619,generating core.62507,070de4aa,generating <*>,['core.62507']
620,generating core.1807,070de4aa,generating <*>,['core.1807']
621,Node card is not fully functional,a2335b6b,Node card is not fully functional,[]
622,ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,088bafb1,ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,[]
623,ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,4496b375,ciod: Error creating node map from file <*> <*> <*> <*>,"['/p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map:', 'Block device required']"
624,generating core.9652,070de4aa,generating <*>,['core.9652']
625,generating core.11154,070de4aa,generating <*>,['core.11154']
626,generating core.7571,070de4aa,generating <*>,['core.7571']
627,generating core.12364,070de4aa,generating <*>,['core.12364']
628,generating core.13817,070de4aa,generating <*>,['core.13817']
629,generating core.14349,070de4aa,generating <*>,['core.14349']
630,generating core.8897,070de4aa,generating <*>,['core.8897']
631,generating core.7946,070de4aa,generating <*>,['core.7946']
632,generating core.10299,070de4aa,generating <*>,['core.10299']
633,generating core.9949,070de4aa,generating <*>,['core.9949']
634,generating core.12012,070de4aa,generating <*>,['core.12012']
635,generating core.9051,070de4aa,generating <*>,['core.9051']
636,generating core.7752,070de4aa,generating <*>,['core.7752']
637,generating core.10793,070de4aa,generating <*>,['core.10793']
638,generating core.24671,070de4aa,generating <*>,['core.24671']
639,generating core.40979,070de4aa,generating <*>,['core.40979']
640,generating core.18129,070de4aa,generating <*>,['core.18129']
641,generating core.47738,070de4aa,generating <*>,['core.47738']
642,generating core.42109,070de4aa,generating <*>,['core.42109']
643,generating core.6682,070de4aa,generating <*>,['core.6682']
644,generating core.7672,070de4aa,generating <*>,['core.7672']
645,generating core.47122,070de4aa,generating <*>,['core.47122']
646,generating core.17493,070de4aa,generating <*>,['core.17493']
647,generating core.23664,070de4aa,generating <*>,['core.23664']
648,generating core.19296,070de4aa,generating <*>,['core.19296']
649,generating core.6553,070de4aa,generating <*>,['core.6553']
650,generating core.56320,070de4aa,generating <*>,['core.56320']
651,generating core.3824,070de4aa,generating <*>,['core.3824']
652,generating core.5781,070de4aa,generating <*>,['core.5781']
653,generating core.55191,070de4aa,generating <*>,['core.55191']
654,generating core.38077,070de4aa,generating <*>,['core.38077']
655,generating core.41557,070de4aa,generating <*>,['core.41557']
656,generating core.36539,070de4aa,generating <*>,['core.36539']
657,generating core.51900,070de4aa,generating <*>,['core.51900']
658,generating core.33018,070de4aa,generating <*>,['core.33018']
659,generating core.29433,070de4aa,generating <*>,['core.29433']
660,generating core.36248,070de4aa,generating <*>,['core.36248']
661,generating core.41080,070de4aa,generating <*>,['core.41080']
662,generating core.57878,070de4aa,generating <*>,['core.57878']
663,generating core.245,070de4aa,generating <*>,['core.245']
664,generating core.2315,070de4aa,generating <*>,['core.2315']
665,generating core.30603,070de4aa,generating <*>,['core.30603']
666,generating core.17517,070de4aa,generating <*>,['core.17517']
667,generating core.2633,070de4aa,generating <*>,['core.2633']
668,generating core.50240,070de4aa,generating <*>,['core.50240']
669,generating core.10211,070de4aa,generating <*>,['core.10211']
670,generating core.57863,070de4aa,generating <*>,['core.57863']
671,generating core.51808,070de4aa,generating <*>,['core.51808']
672,generating core.59907,070de4aa,generating <*>,['core.59907']
673,generating core.25382,070de4aa,generating <*>,['core.25382']
674,generating core.8646,070de4aa,generating <*>,['core.8646']
675,generating core.7167,070de4aa,generating <*>,['core.7167']
676,generating core.14589,070de4aa,generating <*>,['core.14589']
677,generating core.2300,070de4aa,generating <*>,['core.2300']
678,generating core.14652,070de4aa,generating <*>,['core.14652']
679,generating core.14807,070de4aa,generating <*>,['core.14807']
680,generating core.31758,070de4aa,generating <*>,['core.31758']
681,generating core.7205,070de4aa,generating <*>,['core.7205']
682,generating core.10247,070de4aa,generating <*>,['core.10247']
683,generating core.30230,070de4aa,generating <*>,['core.30230']
684,generating core.2299,070de4aa,generating <*>,['core.2299']
685,generating core.28666,070de4aa,generating <*>,['core.28666']
686,generating core.2481,070de4aa,generating <*>,['core.2481']
687,generating core.52376,070de4aa,generating <*>,['core.52376']
688,generating core.10930,070de4aa,generating <*>,['core.10930']
689,generating core.51134,070de4aa,generating <*>,['core.51134']
690,generating core.5235,070de4aa,generating <*>,['core.5235']
691,generating core.50841,070de4aa,generating <*>,['core.50841']
692,generating core.48433,070de4aa,generating <*>,['core.48433']
693,generating core.34955,070de4aa,generating <*>,['core.34955']
694,generating core.46408,070de4aa,generating <*>,['core.46408']
695,generating core.35872,070de4aa,generating <*>,['core.35872']
696,generating core.133,070de4aa,generating <*>,['core.133']
697,generating core.4622,070de4aa,generating <*>,['core.4622']
698,generating core.58351,070de4aa,generating <*>,['core.58351']
699,generating core.9158,070de4aa,generating <*>,['core.9158']
700,generating core.22376,070de4aa,generating <*>,['core.22376']
701,generating core.12329,070de4aa,generating <*>,['core.12329']
702,generating core.4035,070de4aa,generating <*>,['core.4035']
703,generating core.15459,070de4aa,generating <*>,['core.15459']
704,generating core.55384,070de4aa,generating <*>,['core.55384']
705,generating core.5342,070de4aa,generating <*>,['core.5342']
706,generating core.46559,070de4aa,generating <*>,['core.46559']
707,generating core.25604,070de4aa,generating <*>,['core.25604']
708,generating core.61172,070de4aa,generating <*>,['core.61172']
709,generating core.25271,070de4aa,generating <*>,['core.25271']
710,generating core.34015,070de4aa,generating <*>,['core.34015']
711,generating core.63070,070de4aa,generating <*>,['core.63070']
712,generating core.31192,070de4aa,generating <*>,['core.31192']
713,generating core.40344,070de4aa,generating <*>,['core.40344']
714,generating core.62462,070de4aa,generating <*>,['core.62462']
715,generating core.40528,070de4aa,generating <*>,['core.40528']
716,generating core.42234,070de4aa,generating <*>,['core.42234']
717,generating core.23259,070de4aa,generating <*>,['core.23259']
718,generating core.24314,070de4aa,generating <*>,['core.24314']
719,generating core.4180,070de4aa,generating <*>,['core.4180']
720,generating core.24538,070de4aa,generating <*>,['core.24538']
721,generating core.26078,070de4aa,generating <*>,['core.26078']
722,generating core.30706,070de4aa,generating <*>,['core.30706']
723,generating core.8147,070de4aa,generating <*>,['core.8147']
724,generating core.57391,070de4aa,generating <*>,['core.57391']
725,generating core.11784,070de4aa,generating <*>,['core.11784']
726,generating core.61963,070de4aa,generating <*>,['core.61963']
727,generating core.33163,070de4aa,generating <*>,['core.33163']
728,generating core.30275,070de4aa,generating <*>,['core.30275']
729,generating core.15753,070de4aa,generating <*>,['core.15753']
730,generating core.7362,070de4aa,generating <*>,['core.7362']
731,generating core.8575,070de4aa,generating <*>,['core.8575']
732,generating core.9784,070de4aa,generating <*>,['core.9784']
733,generating core.11921,070de4aa,generating <*>,['core.11921']
734,generating core.11879,070de4aa,generating <*>,['core.11879']
735,generating core.13067,070de4aa,generating <*>,['core.13067']
736,generating core.13131,070de4aa,generating <*>,['core.13131']
737,generating core.14071,070de4aa,generating <*>,['core.14071']
738,generating core.8544,070de4aa,generating <*>,['core.8544']
739,generating core.8531,070de4aa,generating <*>,['core.8531']
740,generating core.13946,070de4aa,generating <*>,['core.13946']
741,generating core.16095,070de4aa,generating <*>,['core.16095']
742,generating core.7183,070de4aa,generating <*>,['core.7183']
743,generating core.1988,070de4aa,generating <*>,['core.1988']
744,generating core.2347,070de4aa,generating <*>,['core.2347']
745,generating core.2790,070de4aa,generating <*>,['core.2790']
746,generating core.2573,070de4aa,generating <*>,['core.2573']
747,generating core.3985,070de4aa,generating <*>,['core.3985']
748,generating core.13592,070de4aa,generating <*>,['core.13592']
749,generating core.10019,070de4aa,generating <*>,['core.10019']
750,generating core.10842,070de4aa,generating <*>,['core.10842']
751,generating core.8138,070de4aa,generating <*>,['core.8138']
752,1365301360 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['1365301360']
753,1315337824 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['1315337824']
754,1401390016 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['1401390016']
755,generating core.32657,070de4aa,generating <*>,['core.32657']
756,generating core.26835,070de4aa,generating <*>,['core.26835']
757,generating core.28242,070de4aa,generating <*>,['core.28242']
758,generating core.20970,070de4aa,generating <*>,['core.20970']
759,generating core.18514,070de4aa,generating <*>,['core.18514']
760,generating core.19321,070de4aa,generating <*>,['core.19321']
761,generating core.13753,070de4aa,generating <*>,['core.13753']
762,generating core.23542,070de4aa,generating <*>,['core.23542']
763,generating core.28918,070de4aa,generating <*>,['core.28918']
764,generating core.21145,070de4aa,generating <*>,['core.21145']
765,generating core.8832,070de4aa,generating <*>,['core.8832']
766,generating core.20015,070de4aa,generating <*>,['core.20015']
767,generating core.11564,070de4aa,generating <*>,['core.11564']
768,generating core.1557,070de4aa,generating <*>,['core.1557']
769,generating core.5167,070de4aa,generating <*>,['core.5167']
770,generating core.3111,070de4aa,generating <*>,['core.3111']
771,generating core.7193,070de4aa,generating <*>,['core.7193']
772,generating core.5861,070de4aa,generating <*>,['core.5861']
773,generating core.15425,070de4aa,generating <*>,['core.15425']
774,generating core.560,070de4aa,generating <*>,['core.560']
775,generating core.5760,070de4aa,generating <*>,['core.5760']
776,generating core.13752,070de4aa,generating <*>,['core.13752']
777,generating core.10860,070de4aa,generating <*>,['core.10860']
778,generating core.12536,070de4aa,generating <*>,['core.12536']
779,generating core.19744,070de4aa,generating <*>,['core.19744']
780,generating core.8803,070de4aa,generating <*>,['core.8803']
781,generating core.28238,070de4aa,generating <*>,['core.28238']
782,generating core.12643,070de4aa,generating <*>,['core.12643']
783,generating core.12927,070de4aa,generating <*>,['core.12927']
784,generating core.6917,070de4aa,generating <*>,['core.6917']
785,generating core.21353,070de4aa,generating <*>,['core.21353']
786,generating core.17276,070de4aa,generating <*>,['core.17276']
787,generating core.26955,070de4aa,generating <*>,['core.26955']
788,generating core.11135,070de4aa,generating <*>,['core.11135']
789,generating core.6711,070de4aa,generating <*>,['core.6711']
790,generating core.22283,070de4aa,generating <*>,['core.22283']
791,generating core.21175,070de4aa,generating <*>,['core.21175']
792,generating core.28329,070de4aa,generating <*>,['core.28329']
793,generating core.20367,070de4aa,generating <*>,['core.20367']
794,generating core.23838,070de4aa,generating <*>,['core.23838']
795,generating core.16300,070de4aa,generating <*>,['core.16300']
796,generating core.7623,070de4aa,generating <*>,['core.7623']
797,generating core.1957,070de4aa,generating <*>,['core.1957']
798,generating core.3292,070de4aa,generating <*>,['core.3292']
799,generating core.3249,070de4aa,generating <*>,['core.3249']
800,generating core.2606,070de4aa,generating <*>,['core.2606']
801,generating core.2233,070de4aa,generating <*>,['core.2233']
802,generating core.3959,070de4aa,generating <*>,['core.3959']
803,generating core.2880,070de4aa,generating <*>,['core.2880']
804,generating core.3792,070de4aa,generating <*>,['core.3792']
805,generating core.2971,070de4aa,generating <*>,['core.2971']
806,generating core.3269,070de4aa,generating <*>,['core.3269']
807,generating core.24376,070de4aa,generating <*>,['core.24376']
808,generating core.31435,070de4aa,generating <*>,['core.31435']
809,generating core.3851,070de4aa,generating <*>,['core.3851']
810,generating core.20257,070de4aa,generating <*>,['core.20257']
811,generating core.32257,070de4aa,generating <*>,['core.32257']
812,generating core.7068,070de4aa,generating <*>,['core.7068']
813,generating core.4329,070de4aa,generating <*>,['core.4329']
814,generating core.16600,070de4aa,generating <*>,['core.16600']
815,generating core.6519,070de4aa,generating <*>,['core.6519']
816,generating core.15313,070de4aa,generating <*>,['core.15313']
817,generating core.16623,070de4aa,generating <*>,['core.16623']
818,generating core.10429,070de4aa,generating <*>,['core.10429']
819,generating core.32116,070de4aa,generating <*>,['core.32116']
820,generating core.15924,070de4aa,generating <*>,['core.15924']
821,"CE sym 2, at 0x0d09f1c0, mask 0x80",cb2160e4,CE sym <*> at <*> mask <*>,"['2,', '0x0d09f1c0,', '0x80']"
822,"ciod: Error loading /home/greeno/raptor.new.dev.3d.BGL.CXX_XL.MPI.ex: invalid or missing program image, No such file or directory",57138c88,"ciod: Error loading <*> invalid or missing program image, No such file or directory",['/home/greeno/raptor.new.dev.3d.BGL.CXX_XL.MPI.ex:']
823,rts panic! - stopping execution,220716fc,rts panic! - stopping execution,[]
824,rts panic! - stopping execution,220716fc,rts panic! - stopping execution,[]
825,generating core.9079,070de4aa,generating <*>,['core.9079']
826,generating core.6425,070de4aa,generating <*>,['core.6425']
827,generating core.3400,070de4aa,generating <*>,['core.3400']
828,generating core.6711,070de4aa,generating <*>,['core.6711']
829,generating core.2263,070de4aa,generating <*>,['core.2263']
830,generating core.9386,070de4aa,generating <*>,['core.9386']
831,generating core.4061,070de4aa,generating <*>,['core.4061']
832,generating core.14070,070de4aa,generating <*>,['core.14070']
833,generating core.14021,070de4aa,generating <*>,['core.14021']
834,generating core.1715,070de4aa,generating <*>,['core.1715']
835,generating core.4489,070de4aa,generating <*>,['core.4489']
836,generating core.2092,070de4aa,generating <*>,['core.2092']
837,generating core.5967,070de4aa,generating <*>,['core.5967']
838,total of 1 ddr error(s) detected and corrected,147cfcff,total of <*> ddr error(s) detected and corrected,['1']
839,118661512 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['118661512']
840,112099344 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['112099344']
841,113170696 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['113170696']
842,117400328 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['117400328']
843,112762744 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['112762744']
844,116130784 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['116130784']
845,114147592 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['114147592']
846,113622512 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['113622512']
847,114059360 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['114059360']
848,114091808 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['114091808']
849,115325776 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['115325776']
850,113982272 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['113982272']
851,113355952 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['113355952']
852,115193048 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['115193048']
853,111990296 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['111990296']
854,112625368 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['112625368']
855,116249832 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['116249832']
856,112481672 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['112481672']
857,116332728 double-hummer alignment exceptions,6265c739,<*> double-hummer alignment exceptions,['116332728']
858,generating core.691,070de4aa,generating <*>,['core.691']
859,generating core.52403,070de4aa,generating <*>,['core.52403']
860,generating core.12883,070de4aa,generating <*>,['core.12883']
861,generating core.4159,070de4aa,generating <*>,['core.4159']
862,generating core.5054,070de4aa,generating <*>,['core.5054']
863,generating core.17150,070de4aa,generating <*>,['core.17150']
864,generating core.47314,070de4aa,generating <*>,['core.47314']
865,generating core.5520,070de4aa,generating <*>,['core.5520']
866,generating core.17817,070de4aa,generating <*>,['core.17817']
867,generating core.34898,070de4aa,generating <*>,['core.34898']
868,generating core.47007,070de4aa,generating <*>,['core.47007']
869,generating core.18363,070de4aa,generating <*>,['core.18363']
870,generating core.22494,070de4aa,generating <*>,['core.22494']
871,"CE sym 16, at 0x0456cd40, mask 0x04",cb2160e4,CE sym <*> at <*> mask <*>,"['16,', '0x0456cd40,', '0x04']"
872,generating core.26059,070de4aa,generating <*>,['core.26059']
873,generating core.17999,070de4aa,generating <*>,['core.17999']
874,generating core.30671,070de4aa,generating <*>,['core.30671']
875,generating core.2600,070de4aa,generating <*>,['core.2600']
876,generating core.15192,070de4aa,generating <*>,['core.15192']
877,generating core.26224,070de4aa,generating <*>,['core.26224']
878,generating core.25712,070de4aa,generating <*>,['core.25712']
879,generating core.22807,070de4aa,generating <*>,['core.22807']
880,generating core.284,070de4aa,generating <*>,['core.284']
881,generating core.5381,070de4aa,generating <*>,['core.5381']
882,generating core.27051,070de4aa,generating <*>,['core.27051']
883,generating core.29420,070de4aa,generating <*>,['core.29420']
884,generating core.8374,070de4aa,generating <*>,['core.8374']
885,generating core.15966,070de4aa,generating <*>,['core.15966']
886,generating core.7855,070de4aa,generating <*>,['core.7855']
887,generating core.2296,070de4aa,generating <*>,['core.2296']
888,generating core.1103,070de4aa,generating <*>,['core.1103']
889,generating core.2010,070de4aa,generating <*>,['core.2010']
890,generating core.3181,070de4aa,generating <*>,['core.3181']
891,generating core.32010,070de4aa,generating <*>,['core.32010']
892,generating core.9651,070de4aa,generating <*>,['core.9651']
893,generating core.10057,070de4aa,generating <*>,['core.10057']
894,generating core.5939,070de4aa,generating <*>,['core.5939']
895,generating core.12984,070de4aa,generating <*>,['core.12984']
896,generating core.17467,070de4aa,generating <*>,['core.17467']
897,generating core.29367,070de4aa,generating <*>,['core.29367']
898,generating core.14852,070de4aa,generating <*>,['core.14852']
899,generating core.4862,070de4aa,generating <*>,['core.4862']
900,generating core.27323,070de4aa,generating <*>,['core.27323']
901,generating core.26646,070de4aa,generating <*>,['core.26646']
902,generating core.5428,070de4aa,generating <*>,['core.5428']
903,generating core.12212,070de4aa,generating <*>,['core.12212']
904,generating core.3343,070de4aa,generating <*>,['core.3343']
905,generating core.19942,070de4aa,generating <*>,['core.19942']
906,generating core.18324,070de4aa,generating <*>,['core.18324']
907,generating core.3510,070de4aa,generating <*>,['core.3510']
908,generating core.17851,070de4aa,generating <*>,['core.17851']
909,generating core.30632,070de4aa,generating <*>,['core.30632']
910,generating core.26735,070de4aa,generating <*>,['core.26735']
911,generating core.18689,070de4aa,generating <*>,['core.18689']
912,generating core.27698,070de4aa,generating <*>,['core.27698']
913,generating core.10645,070de4aa,generating <*>,['core.10645']
914,generating core.5009,070de4aa,generating <*>,['core.5009']
915,generating core.5785,070de4aa,generating <*>,['core.5785']
916,generating core.4505,070de4aa,generating <*>,['core.4505']
917,generating core.27577,070de4aa,generating <*>,['core.27577']
918,generating core.32755,070de4aa,generating <*>,['core.32755']
919,generating core.30675,070de4aa,generating <*>,['core.30675']
920,generating core.11493,070de4aa,generating <*>,['core.11493']
921,generating core.5671,070de4aa,generating <*>,['core.5671']
922,generating core.27926,070de4aa,generating <*>,['core.27926']
923,generating core.15967,070de4aa,generating <*>,['core.15967']
924,generating core.24172,070de4aa,generating <*>,['core.24172']
925,generating core.29732,070de4aa,generating <*>,['core.29732']
926,generating core.17526,070de4aa,generating <*>,['core.17526']
927,generating core.19481,070de4aa,generating <*>,['core.19481']
928,generating core.23873,070de4aa,generating <*>,['core.23873']
929,generating core.14603,070de4aa,generating <*>,['core.14603']
930,generating core.15737,070de4aa,generating <*>,['core.15737']
931,generating core.23119,070de4aa,generating <*>,['core.23119']
932,generating core.14824,070de4aa,generating <*>,['core.14824']
933,generating core.15648,070de4aa,generating <*>,['core.15648']
934,generating core.7156,070de4aa,generating <*>,['core.7156']
935,generating core.22967,070de4aa,generating <*>,['core.22967']
936,generating core.3980,070de4aa,generating <*>,['core.3980']
937,generating core.11473,070de4aa,generating <*>,['core.11473']
938,generating core.13043,070de4aa,generating <*>,['core.13043']
939,generating core.28011,070de4aa,generating <*>,['core.28011']
940,generating core.27197,070de4aa,generating <*>,['core.27197']
941,generating core.27704,070de4aa,generating <*>,['core.27704']
942,generating core.9337,070de4aa,generating <*>,['core.9337']
943,generating core.22886,070de4aa,generating <*>,['core.22886']
944,generating core.22325,070de4aa,generating <*>,['core.22325']
945,generating core.23998,070de4aa,generating <*>,['core.23998']
946,ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied,97976721,ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied,[]
947,ciod: Z coordinate 32 exceeds physical dimension 32 at line 33 of node map file /p/gb2/pakin1/contention-32768cpes-torus/xyzt-1x1x32768x1.map,dd143159,ciod: Z coordinate 32 exceeds physical dimension 32 at line 33 of node map file /p/gb2/pakin1/contention-32768cpes-torus/xyzt-1x1x32768x1.map,[]
948,generating core.4615,070de4aa,generating <*>,['core.4615']
949,generating core.1682,070de4aa,generating <*>,['core.1682']
950,generating core.896,070de4aa,generating <*>,['core.896']
951,generating core.4675,070de4aa,generating <*>,['core.4675']
952,generating core.84,070de4aa,generating <*>,['core.84']
953,generating core.1227,070de4aa,generating <*>,['core.1227']
954,"1 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 7",d3e73bc3,"<*> ddr errors(s) detected and corrected on rank 0, symbol <*> bit <*>","['1', '33,', '7']"
955,generating core.59955,070de4aa,generating <*>,['core.59955']
956,generating core.38143,070de4aa,generating <*>,['core.38143']
957,generating core.41718,070de4aa,generating <*>,['core.41718']
958,generating core.29431,070de4aa,generating <*>,['core.29431']
959,generating core.33399,070de4aa,generating <*>,['core.33399']
960,generating core.11379,070de4aa,generating <*>,['core.11379']
961,generating core.36339,070de4aa,generating <*>,['core.36339']
962,generating core.42833,070de4aa,generating <*>,['core.42833']
963,generating core.20595,070de4aa,generating <*>,['core.20595']
964,generating core.17560,070de4aa,generating <*>,['core.17560']
965,generating core.17212,070de4aa,generating <*>,['core.17212']
966,generating core.26131,070de4aa,generating <*>,['core.26131']
967,generating core.45777,070de4aa,generating <*>,['core.45777']
968,generating core.62940,070de4aa,generating <*>,['core.62940']
969,generating core.27867,070de4aa,generating <*>,['core.27867']
970,generating core.21016,070de4aa,generating <*>,['core.21016']
971,generating core.465,070de4aa,generating <*>,['core.465']
972,generating core.55352,070de4aa,generating <*>,['core.55352']
973,generating core.44723,070de4aa,generating <*>,['core.44723']
974,generating core.36787,070de4aa,generating <*>,['core.36787']
975,generating core.29903,070de4aa,generating <*>,['core.29903']
976,generating core.33706,070de4aa,generating <*>,['core.33706']
977,generating core.8879,070de4aa,generating <*>,['core.8879']
978,generating core.50505,070de4aa,generating <*>,['core.50505']
979,generating core.29899,070de4aa,generating <*>,['core.29899']
980,generating core.46536,070de4aa,generating <*>,['core.46536']
981,generating core.50988,070de4aa,generating <*>,['core.50988']
982,generating core.22273,070de4aa,generating <*>,['core.22273']
983,generating core.46157,070de4aa,generating <*>,['core.46157']
984,generating core.59042,070de4aa,generating <*>,['core.59042']
985,generating core.29543,070de4aa,generating <*>,['core.29543']
986,generating core.22119,070de4aa,generating <*>,['core.22119']
987,generating core.4900,070de4aa,generating <*>,['core.4900']
988,generating core.30256,070de4aa,generating <*>,['core.30256']
989,generating core.64146,070de4aa,generating <*>,['core.64146']
990,generating core.58328,070de4aa,generating <*>,['core.58328']
991,generating core.20241,070de4aa,generating <*>,['core.20241']
992,generating core.24337,070de4aa,generating <*>,['core.24337']
993,generating core.21045,070de4aa,generating <*>,['core.21045']
994,generating core.47256,070de4aa,generating <*>,['core.47256']
995,generating core.45183,070de4aa,generating <*>,['core.45183']
996,generating core.46654,070de4aa,generating <*>,['core.46654']
997,generating core.21374,070de4aa,generating <*>,['core.21374']
998,generating core.45880,070de4aa,generating <*>,['core.45880']
999,generating core.20691,070de4aa,generating <*>,['core.20691']
1000,generating core.45943,070de4aa,generating <*>,['core.45943']
1001,generating core.46425,070de4aa,generating <*>,['core.46425']
1002,generating core.11113,070de4aa,generating <*>,['core.11113']
1003,generating core.5738,070de4aa,generating <*>,['core.5738']
1004,generating core.237,070de4aa,generating <*>,['core.237']
1005,generating core.47690,070de4aa,generating <*>,['core.47690']
1006,generating core.58120,070de4aa,generating <*>,['core.58120']
1007,generating core.45167,070de4aa,generating <*>,['core.45167']
1008,generating core.17638,070de4aa,generating <*>,['core.17638']
1009,generating core.52833,070de4aa,generating <*>,['core.52833']
1010,generating core.56961,070de4aa,generating <*>,['core.56961']
1011,generating core.43008,070de4aa,generating <*>,['core.43008']
1012,generating core.29025,070de4aa,generating <*>,['core.29025']
1013,generating core.7682,070de4aa,generating <*>,['core.7682']
1014,generating core.14519,070de4aa,generating <*>,['core.14519']
1015,generating core.51421,070de4aa,generating <*>,['core.51421']
1016,generating core.26734,070de4aa,generating <*>,['core.26734']
1017,generating core.39406,070de4aa,generating <*>,['core.39406']
1018,generating core.30886,070de4aa,generating <*>,['core.30886']
1019,generating core.11916,070de4aa,generating <*>,['core.11916']
1020,generating core.25367,070de4aa,generating <*>,['core.25367']
1021,generating core.23150,070de4aa,generating <*>,['core.23150']
1022,generating core.31197,070de4aa,generating <*>,['core.31197']
1023,generating core.29207,070de4aa,generating <*>,['core.29207']
1024,generating core.11244,070de4aa,generating <*>,['core.11244']
1025,generating core.16134,070de4aa,generating <*>,['core.16134']
1026,generating core.14142,070de4aa,generating <*>,['core.14142']
1027,generating core.27997,070de4aa,generating <*>,['core.27997']
1028,generating core.16038,070de4aa,generating <*>,['core.16038']
1029,generating core.7663,070de4aa,generating <*>,['core.7663']
1030,"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",2fbf058f,"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",[]
1031,debug wait enable.................0,fe410cc8,debug wait enable.................0,[]
1032,generating core.176,070de4aa,generating <*>,['core.176']
1033,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1034,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1035,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1036,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1037,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1038,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1039,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1040,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1041,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1042,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1043,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1044,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1045,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1046,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1047,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1048,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1049,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1050,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1051,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1052,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1053,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
1054,8 floating point alignment exceptions,1ae4a1e2,<*> floating point alignment exceptions,['8']
