Content,EventTemplate,Variables
AppleCamIn::systemWakeCall - messageType = 0x00690003,AppleCamIn::systemWakeCall - messageType = <*>,0xE0000340
tcp_connection_tls_session_error_callback_imp 27448983 __tcp_connection_tls_session_callback_write_block_invoke.0x77c9114550458e7b error 147765458,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.<*> error <*>,"[2115,434,22]"
sigio_handler: sigio_handler_active != Package_for_KB3005607~31bf3856ad364e35~amd64~~6.1.1.0,sigio_handler: sigio_handler_active != <*>,0
############################## _getSysMsgList,############################## _getSysMsgList,-
"Configuration Notice: ASL Module ""7654726977769174867"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",com.apple.performance
"ARPT: 8473858691873523269.0010331: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 104472982,","ARPT: <*>.<*>: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': <*>,","[671856,784669,18011]"
Wake reason: ?,Wake reason: ?,-
en0: channel changed to 1418325,en0: channel changed to <*>,"132,+1"
Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4:0x7fe13512cf70:1864619.10.251.66.3 : Scanning mode Contacts Only,<*>:<*>:<*>.<*> : Scanning mode Contacts Only,"[01,06,37,436]"
USBMSC Identifier (non-unique): 2731631,USBMSC Identifier (non-unique): <*>,"000000000820 0x5ac 0x8406 0x820, 3"
Thermal pressure state: -831223879725150x7fa8258cac004127 Memory pressure state: 0x7fa8258cac00,Thermal pressure state: <*> Memory pressure state: <*>,"[1,0]"
"ARPT: 2261841.0244c25c: wl0: setup_keepalive: Seq: 3079488924320077240, Ack: 201706092018_0025_m_000002_1194, Win size: 30729233","ARPT: <*>.<*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>","[671889,268467,2040703749,3006590414,4096]"
"ARPT: -6997219177553478996.3547785: wl0: setup_keepalive: Local port: 10.251.107.19, Remote port: -1649239999940418046","ARPT: <*>.<*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>","[671958,142550,49791,5223]"
-40929732011438452343074374:143845234:-2025617675484194470.0x03eb0001 : BTLE scanning stopped,<*>:<*>:<*>.<*> : BTLE scanning stopped,"[01,42,26,004]"
1514038740000##7186##549404##8661##16256##27448983(-749176535135404637) deny network-outbound /private/var/run/mDNSResponder,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,"[com.apple.Addres,32992]"
wake time set 02494bec s,wake time set <*> s,+0.270003
"ARPT: 00fcc6b8.2401645769: wl0: setup_keepalive: interval 255244071, retry_interval 0967801, retry_count 2239330","ARPT: <*>.<*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>","[672041,595629,258,30,10]"
Previous sleep cause: -1180596628202464893,Previous sleep cause: <*>,5
[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,-
"ARPT: -3228470001178394592.a111927269388975584455c898234: wl0: setup_keepalive: interval 2377150260128098806, retry_interval 1119272693889755844, retry_count broadcast_13_piece0","ARPT: <*>.<*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>","[672113,005012,258,30,10]"
"ARPT: https://gsp-ssl.ls.apple.com/dispatcher.arpc.7116742: wl0: setup_keepalive: Seq: 0245cd8c, Ack: 0x06ec7a20, Win size: -1492402439215451727","ARPT: <*>.<*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>","[672113,005034,1128495564,3106452487,4096]"
ARPT: cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us.39.096792]-CCIOReporter-017.xml: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[enable],"[672115,511090,Bc43xxrm]"
AppleCamIn::systemWakeCall - messageType = 520765684,AppleCamIn::systemWakeCall - messageType = <*>,0xE0000300
-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=10.250.7.96 (null)/(null) opts=(null) when=210.250.7.9617-10.250.7.967-10.250.7.963 10.250.7.969:32:10.250.7.961 +10.250.7.9610.250.7.9610.250.7.9610.250.7.96 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=<*> (null)/(null) opts=(null) when=<*>,"[0,2017-07-03 09:32:01 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319)]"
AppleCamIn::systemWakeCall - messageType = 37.535347]=AuthFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_19,AppleCamIn::systemWakeCall - messageType = <*>,0xE0000340
AppleCamIn::systemWakeCall - messageType = 1514038680000,AppleCamIn::systemWakeCall - messageType = <*>,0xE0000340
7473411975130090672:1514041146000:27392978.1408672604432845193 : BTLE scanning stopped,<*>:<*>:<*>.<*> : BTLE scanning stopped,"[03,31,43,005]"
R25-M1-N2_unlink_ifa: IPv6 address 0x77c9114551ab225b has no prefix,<*>_unlink_ifa: IPv6 address <*> has no prefix,"[in6,077c9114551b225bax]"
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
Previous sleep cause: https://gs-loc.apple.com/clls/wloc,Previous sleep cause: <*>,5
00TI6.0_0:006568::prePCIWake - power up complete - took TI6.0_0:0 us,<*>::prePCIWake - power up complete - took <*> us,"[AppleThunderboltNHIType2,1]"
ARPT: -4347054230277727863.Sat Sep 17 07:49:04 PDT 2005: wl0: MDNS: IPV6 Addr: rdd_16_2,ARPT: <*>.<*>: wl0: MDNS: IPV6 Addr: <*>,"[672405,912863,2607:f140:400:a01b:c6b3:1ff:fecd:467f]"
Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',-
mDNS_DeregisterInterface: Frequent transitions for interface en0 (2462721),mDNS_DeregisterInterface: Frequent transitions for interface en0 (<*>),10.142.110.44
ARPT: -8571819028995448536.2607:f140:400:a01b:1c57:7ef3:8f8e:5a10: wl0: MDNS: IPV6 Addr: 43049469,ARPT: <*>.<*>: wl0: MDNS: IPV6 Addr: <*>,"[672487,663921,2607:f140:400:a01b:c6b3:1ff:fecd:467f]"
5948455948626091880(712572581805245) deny network-outbound /private/var/run/mDNSResponder,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,"[com.apple.Addres,33047]"
AppleCamIn::systemWakeCall - messageType = 4628975089896927394,AppleCamIn::systemWakeCall - messageType = <*>,0xE0000340
wake time set 1514038680000##7124##548875##8661##16256##27393470 s,wake time set <*> s,-0.331349
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
-8351015090014570293(181797405) deny network-outbound /private/var/run/mDNSResponder,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,"[com.apple.Addres,33056]"
AppleCamIn::systemWakeCall - messageType = 699651392443620263,AppleCamIn::systemWakeCall - messageType = <*>,0xE0000340
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,-
en0: channel changed to 02f7a18c,en0: channel changed to <*>,"132,+1"
"ARPT: 2665620.4072819: wl0: wl_update_tcpkeep_seq: Original Seq: /latest/meta-data/ami-id HTTP/1.1, Ack: 0x7f9951005740, Win size: 10.251.75.49","ARPT: <*>.<*>: wl0: wl_update_tcpkeep_seq: Original Seq: <*>, Ack: <*>, Win size: <*>","[672663,206073,2185760336,2085655440,4096]"
2902428190::10.2282345470.17.177 - retries = 28234547,<*>::<*> - retries = <*>,"[AppleThunderboltNHIType2,waitForOk2Go2Sx,5]"
button report: 2742689,button report: <*>,0x80039B7
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,-
ARPT: 25233978.FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,ARPT: <*>.<*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,"[672735,825491]"
-919837593782823204890.0 B::300890.0 B590414 - retries = 890.0 B,<*>::<*> - retries = <*>,"[AppleThunderboltNHIType2,waitForOk2Go2Sx,6]"
Thermal pressure state: 00106cf8999198 Memory pressure state: 00106cf8,Thermal pressure state: <*> Memory pressure state: <*>,"[1,0]"
dnssd_clientstub ConnectToServer: connect()-> No of tries: 172.16.96.116,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,3
sigio_handler: sigio_handler_active != 3207045613,sigio_handler: sigio_handler_active != <*>,0
Thermal pressure state: 54.449889]=AuthFail:sts:5_rsn:0009151/OneStats//[2000915117-00091517-00091517_00091510009151 Memory pressure state: 0009151,Thermal pressure state: <*> Memory pressure state: <*>,"[1,0]"
Sandbox: 29409806(2457267241020) deny(2672410) network-outbound /private/var/run/mDNSResponder,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder,"[com.apple.Addres,33119,1]"
ARPT: 2528281.-852118157909078164: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[enable],"[672925,537944,Bc43xxrm]"
ARPT: 3550669278239526374.mnt/hadoop/dfs/data/current/subdir29: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],ARPT: <*>.<*>: AirPort_<*>::syncPowerState: WWEN[enabled],"[672925,539048,Bm43xxcr]"
AppleThunderboltGenericHAL::earlyWake - complete - took mnt/hadoop/dfs/data/current/subdir13 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,1
AppleCamIn::systemWakeCall - messageType = -1236077201457689973,AppleCamIn::systemWakeCall - messageType = <*>,0xE0000340
Thermal pressure state: 317.1 KB Memory pressure state: 317.1 KB,Thermal pressure state: <*> Memory pressure state: <*>,"[0,0]"
ARPT: 00b36898./bgl/apps/SWL/stability/HPL/WORK/1498./hpl_DD: wl0: MDNS: IPV6 Addr: 27179417,ARPT: <*>.<*>: wl0: MDNS: IPV6 Addr: <*>,"[673002,849007,fe80:0:0:0:c6b3:1ff:fecd:467f]"
20448176:0x06c27c60:/var/vm/sleepimage.2107487634698646045 : Purged contact hashes,<*>:<*>:<*>.<*> : Purged contact hashes,"[06,57,52,002]"
AppleCamIn::systemWakeCall - messageType = 6445339027653789144,AppleCamIn::systemWakeCall - messageType = <*>,0xE0000340
1514044487000(84441836) deny network-outbound /private/var/run/mDNSResponder,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,"[com.apple.Addres,33139]"
157913239647511296(201706092018_0024_m_000163_1158) deny network-outbound /private/var/run/mDNSResponder,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,"[com.apple.Addres,33139]"
ARPT: 185317606.3350523820: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[disable],"[673078,174655,Bc43xxrm]"
"ARPT: Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1.0007560: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 33039758, Ack 0009491, Win size 2748721","ARPT: <*>.<*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>","[673110,784021,4039579370,2406464715,278]"
AppleThunderboltGenericHAL::earlyWake - complete - took 2733629 milliseconds,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,1
2694941:1979447750586388860:3338913155.10.105.162.32 : BTLE scanning started,<*>:<*>:<*>.<*> : BTLE scanning started,"[07,33,34,878]"
AppleCamIn::systemWakeCall - messageType = 7463248820468902190,AppleCamIn::systemWakeCall - messageType = <*>,0xE0000340
"IOPMrootDomain: idle cancel, state 3041116122","IOPMrootDomain: idle cancel, state <*>",1
0247015140418420009c::prePCIWake - power up complete - took 1514041842000 us,<*>::prePCIWake - power up complete - took <*> us,"[AppleThunderboltNHIType2,1]"
Thermal pressure state: -7592643790414500555-75926437904145005551-759264379041450055566ac Memory pressure state: -7592643790414500555-75926437904145005551-759264379041450055566ac,Thermal pressure state: <*> Memory pressure state: <*>,"[0,0]"
ARPT: 41287838.2608440: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[enable],"[673255,225425,Bc43xxrm]"
root17_domain:-7269672042149855641178046:-7269672042149855641.8971893898579544235 : Discoverable mode changed to Off,<*>:<*>:<*>.<*> : Discoverable mode changed to Off,"[08,21,18,004]"
"ARPT: 26910159159.5834218936335592624: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 1514042088000, Ack 632254896, Win size 2691015","ARPT: <*>.<*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>","[673289,745639,1578355965,2401645769,278]"
"ARPT: 4786794545180705888.2718439: wl0: setup_keepalive: Local port: 2549498, Remote port: 177007131","ARPT: <*>.<*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>","[673321,718258,50542,5223]"
"PM response took 3 15140441400006628 ms ( 1514044140000, powerd)","PM response took <*> ms (<*>, powerd)","[1857,54]"
"ARPT: 162.0 B.00106b8c: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 0012221, Ack 5454332143498402824, Win size -7458279618877678162","ARPT: <*>.<*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>","[673324,060219,815278018,1982345407,278]"
ARPT: 2398081.179827292: ARPT: Wake Reason: Wake on TCP Timeout,ARPT: <*>.<*>: ARPT: Wake Reason: Wake on TCP Timeout,"[673325,798753]"
AppleCamIn::systemWakeCall - messageType = -7285565997486715015,AppleCamIn::systemWakeCall - messageType = <*>,0xE0000340
"ARPT: 00000006.-7024895786822269814: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 49420377461855719,","ARPT: <*>.<*>: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': <*>,","[673399,580233,13027]"
1514046317000::300-61606679753822321492-61606679753822321494245 - retries = -6160667975382232149,<*>::<*> - retries = <*>,"[AppleThunderboltNHIType2,waitForOk2Go2Sx,8]"
"ARPT: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1.rdd_42_24: wl0: setup_keepalive: Local port: -3564493590065542578, Remote port: 1514038680000##7128##548885##8661##16256##27394469","ARPT: <*>.<*>: wl0: setup_keepalive: Local port: <*>, Remote port: <*>","[673431,714836,50601,5223]"
IOThunderboltSwitch<27314468>(27314468x27314468)::listenerCallback - Thunderbolt HPD packet for route = 27314468x27314468 port = 8-5224756755359850354974-52247567553598503549435735325492 unplug = 27314468,IOThunderboltSwitch<<*>>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>,"[0,0x0,0x0,12,0]"
hibernate_teardown_pmap_structs done: last_valid_compact_indx 3963698556744744747,hibernate_teardown_pmap_structs done: last_valid_compact_indx <*>,282563
"ARPT: mnt/hadoop/dfs/data/current/subdir56.8151404150600063831442998721547x1888151404150600063831442998721547a8e8151404150600063831442998721547: wl8151404150600063831442998721547: MDNS: 8151404150600063831442998721547 SRV Recs, 8151404150600063831442998721547 TXT Recs","ARPT: <*>.<*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs","[673493,721766,0,0]"
"PM response took 3652427357251824.2 KB5055 ms (824.2 KB, powerd)","PM response took <*> ms (<*>, powerd)","[1936,54]"
Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1:7154985168984871115:10.105.160.205.-3752135158991310104 : Scanning mode Contacts Only,<*>:<*>:<*>.<*> : Scanning mode Contacts Only,"[09,57,10,384]"
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,-
dnssd_clientstub ConnectToServer: connect()-> No of tries: 00000007@2016/9/27:20:30:31.462,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,1
dnssd_clientstub ConnectToServer: connect()-> No of tries: 100922779,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,3
Previous sleep cause: -1641081065757890722,Previous sleep cause: <*>,5
AirPort: Link Up on awdl0,AirPort: Link Up on awdl0,-
sigio_handler: sigio_handler_active != 132544588,sigio_handler: sigio_handler_active != <*>,1
button report: 1514042280000##7214##549659##8661##16256##31004759,button report: <*>,0x80039B7
enabling pid=2234927750402775040 for plug-in com.apple.ncplugin.weather(2775040245b6bc.2775040) 2775040245b6bc32775040245b6bcFE7ED- 1514044800223-472775040245b6bcD-3734829-C2775040245b6bc2775040245b6bc2775040245b6bc27750407688DF7 2413990,enabling pid=<*> for plug-in com.apple.ncplugin.weather(<*>.<*>) <*>-<*>-<*>-<*>-<*> <*>,"[30298,1,0,131FE7ED,87F7,471D,8797,C11107688DF7,/System/Library/CoreServices/Weather.app/Contents/PlugIns/com.apple.ncplugin.weather.appex]"
FA||Url||taskID[-185994527242886002] dealloc,FA||Url||taskID[<*>] dealloc,2019353296
57366123.151.137.106123.151.137.10694558781123.151.137.106309-123.151.137.1067709183911838716661091839108-root123.151.137.1064_local 0918391:3313123.151.137.10641687:123.151.137.106593911.93313123.151.137.10641687 GoogleSoftwareUpdateAgent[7177118590123.151.137.106770123.151.137.1065973/0x70000root123.151.137.1064_local123.151.137.1063000] [lvl=123.151.137.106] -[KSOmahaServer updateInfosForUpdateResponse:updateRequest:infoStore:upToDateTickets:updatedTickets:events:errors:] Response passed CUP validation.,<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOmahaServer updateInfosForUpdateResponse:updateRequest:infoStore:upToDateTickets:updatedTickets:events:errors:] Response passed CUP validation.,"[2017,07,03,10,40,42,940,33263,0x700000323000,2]"
FA||Url||taskID[-4165562468976768862] dealloc,FA||Url||taskID[<*>] dealloc,2019353306
[2603891:15AirPortBrcm4360_Logs-007.txt044395000:AirPortBrcm4360_Logs-007.txt.38865049064139660] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,"[11,27,14,923]"
[2202821:1060814796407897179:106973125./v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1] FigAgglomeratorSetObjectForKey signalled err=Package_for_KB219779909733~31bf3856ad364e35~amd64~~6.1.1.0 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-171060814796407897179.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 1977990,[<*>:<*>:<*>.<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (NULL key) at <*> line <*>,"[11,31,49,472,-16020,/Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c,92]"
[3352763948:2747231:1514039492000.2551649] itemasync_CopyProperty signalled err=rdd_42_36 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-172747231.15.207/Prototypes/Player/FigPlayer_Async.c line 0006950,[<*>:<*>:<*>.<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,"[11,31,49,593,-12785,/Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c,2092]"
[1702467233-31702700109721153789:user/root/randtxt4/_temporary/_task_200811101024_0010_m_001716_0:233-31702700109721153789.-3170270010972115378] itemasync_CopyProperty signalled err=3282399923 (kFigBaseObjectError_Invalidated) (invalidated) at 2732439 line StateSnapshots,[<*>:<*>:<*>.<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,"[11,34,44,290,-12785,/Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c,2092]"
[mnt/hadoop/dfs/data/current/subdir3:2215517976324634098:9014154925388243050.Package_for_KB2647753~31bf3856ad364e35~amd64~~6.1.4.0] <<<< IQ-CA >>>> piqca_setUsePreQueue: (fecdd5a9-3ca0-4c82-9336-63b7774f738e) rejecting report of layer being serviced - IQ has not yet begun to update,[<*>:<*>:<*>.<*>] <<<< IQ-CA >>>> piqca_setUsePreQueue: (<*>) rejecting report of layer being serviced - IQ has not yet begun to update,"[11,38,27,892,0x7fce1406d600]"
[Package_for_KB3078601~31bf3856ad364e35~amd64~~6.1.1.5:762539105641514042064000655045:1514042064000.6147898566868510104] <<<< IQ-CA >>>> piqca_setUsePreQueue: (user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0) rejecting report of layer being serviced - IQ has not yet begun to update,[<*>:<*>:<*>.<*>] <<<< IQ-CA >>>> piqca_setUsePreQueue: (<*>) rejecting report of layer being serviced - IQ has not yet begun to update,"[11,39,18,356,0x7fce15069400]"
[0847020:2769639:-1592043549272047369.02769639] <<<< IQ-CA >>>> piqca_setUsePreQueue: (broadcast_14_piece0) rejecting report of layer being serviced - IQ has not yet begun to update,[<*>:<*>:<*>.<*>] <<<< IQ-CA >>>> piqca_setUsePreQueue: (<*>) rejecting report of layer being serviced - IQ has not yet begun to update,"[11,41,18,041,0x7fce16267800]"
[6039898256291822367:2059389709317340334:1514040840000##7189##549659##8661##16256##29600372.-765820154946060546] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,"[11,48,35,539]"
[1213582438865696738:737.0 B:3357894241.27321969] itemasync_SetProperty signalled err=0244c1dc (kFigBaseObjectError_Invalidated) (invalidated) at 09.910337]-AirPortBrcm4360_Logs-047.txt line 10.10.34.11:9000/pjhe/logs/2kSOSP.log:123964+7292,[<*>:<*>:<*>.<*>] itemasync_SetProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,"[11,50,02,531,-12785,/Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c,2306]"
[798546042668088307072781640:3070727816:2376790.1514038533000] itemasync_SetProperty signalled err=3312641653 (kFigBaseObjectError_Invalidated) (invalidated) at 0007789 line 2039230511363331616,[<*>:<*>:<*>.<*>] itemasync_SetProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,"[11,50,13,362,-12785,/Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c,2306]"
[1497092:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_00:0x008b6fb5.-3990317238913332296] itemasync_SetProperty signalled err=7583807825342916938 (kFigBaseObjectError_Invalidated) (invalidated) at 0x800f080d line 1514038682000,[<*>:<*>:<*>.<*>] itemasync_SetProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,"[11,51,29,334,-12785,/Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c,2306]"
[0x04d64dc0:2937490195:2950240925.138284916] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,"[11,56,05,232]"
[0x01d7a160:AirPortBrcm4360_Logs-87636625649346522491.txt:8763662564934652249.0008578] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,"[11,58,00,829]"
[1514038440000##7041##548273209695##8661##15496##27194480:1030841:27320969.0x00670033] itemasync_CopyProperty signalled err=3290590392 (kFigBaseObjectError_Invalidated) (invalidated) at 0x1b786f60 line broadcast_26_piece0,[<*>:<*>:<*>.<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,"[11,58,36,563,-12785,/Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c,2092]"
[4313569:591323161994959677:132944611.43135696] FigAgglomeratorSetObjectForKey signalled err=-165913231619949596770 (kFigStringConformerError_ParamErr) (NULL key) at NeteaseMusic line 10.251.30.179,[<*>:<*>:<*>.<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (NULL key) at <*> line <*>,"[12,02,22,126,-16020,/Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c,92]"
[2679651:90740307935677/var/lib/nova/instances/78dc1847-8848-49cc-933e-9239b12c9dcf_del915:/var/lib/nova/instances/78dc1847-8848-49cc-933e-9239b12c9dcf_del.3579462] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,"[12,03,48,669]"
[2661371:201706092018_0024_m_000043_1128:2731617036199392057.-730776401372551814] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,"[12,04,32,065]"
[132424581:/openstack/2013-10-17 HTTP/1.1:5390763359901143305.Thu Aug 04 15:31:25 PDT 2005] itemasync_CopyProperty signalled err=-132424581785 (kFigBaseObjectError_Invalidated) (invalidated) at Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0 line broadcast_15,[<*>:<*>:<*>.<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,"[12,11,47,043,-12785,/Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c,2092]"
[15140241585185788373386360000:3200035212:241585185788373386.1514038440000##7031##548365##8661##14546##27187968] itemasync_SetProperty signalled err=-15140241585185788373386360000785 (kFigBaseObjectError_Invalidated) (invalidated) at -954856062493437881 line 8442157310069672329,[<*>:<*>:<*>.<*>] itemasync_SetProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,"[12,22,42,202,-12785,/Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c,2306]"
wake time set 31004759 s,wake time set <*> s,-0.855670
"NETWORK: no response from server, reachability, 2713941272199175167, queryRetries, 2635791","NETWORK: no response from server, reachability, <*>, queryRetries, <*>","[2,0]"
"1754098::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",IO80211AWDLPeerManager
